datetime,y,yhat_dt,yhat_pdt
70357,146.19,194.64,195.17700483091784
70358,145.13,207.65,111.53157828282839
70359,162.46,199.38,111.53157828282839
70360,168.92,189.52,111.53157828282839
70361,166.2,189.52,111.53157828282839
70362,170.71,161.34,111.53157828282839
70363,167.74,161.34,111.53157828282839
70364,216.28,161.34,111.53157828282839
70365,228.74,198.38,83.60860421836234
70366,165.0,173.17,83.60860421836234
70367,155.0,175.0,212.46255813953482
70368,228.5,200.48,212.46255813953482
70369,269.12,155.72,61.32653542287289
70370,251.0,79.0,61.32653542287289
70371,251.0,79.0,61.32653542287289
70372,133.95,68.46,61.32653542287289
70373,270.58,75.02,61.32653542287289
70374,270.29,201.0,212.46255813953482
70375,270.12,177.71,83.60860421836234
70376,271.98,205.0,111.53157828282839
70377,271.92,140.0,83.60860421836234
70378,254.22,223.99,83.60860421836234
70379,186.71,223.63,216.0779310344828
70380,174.43,223.63,216.0779310344828
70381,177.45,223.99,216.0779310344828
70382,179.18,223.99,83.60860421836234
70383,211.0,214.01,111.53157828282839
70384,269.47,260.14,215.8017391304347
70385,268.56,294.37,215.8017391304347
70386,280.0,294.37,215.8017391304347
70387,280.0,257.09,256.15208768267223
70388,270.06,294.37,256.15208768267223
70389,246.1,294.37,215.8017391304347
70390,205.0,249.1,215.8017391304347
70391,269.02,177.71,83.60860421836234
70392,186.54,201.0,212.46255813953482
70393,160.72,145.87,212.46255813953482
70394,150.08,76.54,61.32653542287289
70395,131.0,155.0,61.32653542287289
70396,129.2,155.0,61.32653542287289
70397,133.5,76.46,61.32653542287289
70398,162.82,69.72,61.32653542287289
70399,333.0,251.0,83.60860421836234
70400,333.0,173.17,83.60860421836234
70401,223.51,198.38,182.28819819819824
70402,207.96,207.24,216.0779310344828
70403,195.07,207.24,216.0779310344828
70404,181.27,212.0,182.28819819819824
70405,174.94,217.21,182.28819819819824
70406,188.37,217.21,182.28819819819824
70407,206.46,189.52,111.53157828282839
70408,272.01,252.17,256.15208768267223
70409,297.0,225.1,256.15208768267223
70410,285.3,220.43,256.15208768267223
70411,257.5,220.43,256.15208768267223
70412,277.69,225.1,256.15208768267223
70413,269.25,218.59,256.15208768267223
70414,181.38,217.71,215.8017391304347
70415,213.0,112.64,212.46255813953482
70416,172.5,189.33,61.32653542287289
70417,172.34,119.0,61.32653542287289
70418,169.56,148.6,61.32653542287289
70419,169.42,148.6,61.32653542287289
70420,156.74,169.64,61.32653542287289
70421,163.5,85.49,61.32653542287289
70422,172.99,116.55,61.32653542287289
70423,248.11,118.32,212.46255813953482
70424,249.68,189.2,111.53157828282839
70425,295.0,189.52,111.53157828282839
70426,254.56,111.49,111.53157828282839
70427,206.24,199.85,182.28819819819824
70428,189.99,199.85,216.0779310344828
70429,185.0,86.51,182.28819819819824
70430,185.0,79.0,182.28819819819824
70431,197.91,199.38,111.53157828282839
70432,238.99,242.94,228.00982558139538
70433,255.09,225.1,228.00982558139538
70434,263.64,267.88,228.00982558139538
70435,252.87,267.88,256.15208768267223
70436,254.59,244.47,256.15208768267223
70437,204.83,232.28,256.15208768267223
70438,201.42,249.1,256.15208768267223
70439,175.0,249.1,199.71591406908175
70440,218.68,158.06,212.46255813953482
70441,157.8,142.6,212.46255813953482
70442,150.0,201.0,212.46255813953482
